#GRT188R61A106KE13,,
#In Production,,
#2025/05/05,,
#c_dcbias_capacitance,,
#capacitance  25.0degC  AC0.01Vrms,,
DC Bias[V],Capacitance[F],
4.4,3.5764569030565518E-6,
4.45,3.5348911139641777E-6,
4.5,3.493917707373405E-6,
4.55,3.453529338025665E-6,
4.6000000000000005,3.413718612265104E-6,
4.65,3.3744781005927895E-6,
4.7,3.3358003493127006E-6,
4.75,3.2976778913300605E-6,
4.800000000000001,3.2601032561456065E-6,
4.8500000000000005,3.223068979095592E-6,
4.9,3.186567609878629E-6,
4.95,3.150591720415758E-6,
5.0,3.115133912081235E-6,
5.050000000000001,3.0801868223399846E-6,
5.1000000000000005,3.045743130832799E-6,
5.15,3.011795564939414E-6,
5.2,2.9783369048508247E-6,
5.25,2.945359988186392E-6,
5.300000000000001,2.912857714177805E-6,
5.3500000000000005,2.880823047453485E-6,
5.4,2.849249021444384E-6,
5.45,2.818128741437969E-6,
5.5,2.7874553873041315E-6,
5.550000000000001,2.757222215911052E-6,
5.6000000000000005,2.727422563254929E-6,
5.65,2.6980498463237585E-6,
5.7,2.6690975647072755E-6,
5.75,2.6405593019778926E-6,
5.800000000000001,2.6124287268543462E-6,
5.8500000000000005,2.584699594162643E-6,
5.9,2.5573657456130753E-6,
5.95,2.5304211104002113E-6,
6.0,2.5038597056463134E-6,
6.050000000000001,2.477675636693081E-6,
6.1000000000000005,2.451863097256219E-6,
6.15,2.4264163694560236E-6,
6.2,2.401329823726048E-6,
6.25,2.3765979186181982E-6,
6.300000000000001,2.352215200507758E-6,
6.3500000000000005,2.328176303205466E-6,
6.4,2.304475947490765E-6,
6.45,2.2811089405639023E-6,
6.5,2.2580701754340014E-6,
6.550000000000001,2.2353546302399972E-6,
6.6000000000000005,2.212957367517779E-6,
6.65,2.1908735334144935E-6,
6.7,2.1690983568558375E-6,
6.75,2.1476271486738416E-6,
6.800000000000001,2.126455300696869E-6,
6.8500000000000005,2.1055782848060728E-6,
6.9,2.0849916519650626E-6,
6.95,2.064691031221969E-6,
7.0,2.044672128692724E-6,
7.050000000000001,2.024930726523354E-6,
7.1000000000000005,2.00546268183691E-6,
7.15,1.9862639256718816E-6,
7.2,1.967330461901643E-6,
7.25,1.9486583661562103E-6,
7.300000000000001,1.9302437847301074E-6,
7.3500000000000005,1.9120829334911314E-6,
7.4,1.894172096786262E-6,
7.45,1.8765076263456643E-6,
7.5,1.8590859401917724E-6,
7.550000000000001,1.8419035215478089E-6,
7.6000000000000005,1.8249569177531874E-6,
7.65,1.8082427391833482E-6,
7.7,1.7917576581750515E-6,
7.75,1.7754984079639343E-6,
7.800000000000001,1.759461781624364E-6,
7.8500000000000005,1.743644631024288E-6,
7.9,1.7280438657875448E-6,
7.95,1.7126564522679294E-6,
8.0,1.6974794125356887E-6,
8.05,1.6825098233742337E-6,
8.1,1.6677448152920042E-6,
8.15,1.6531815715468143E-6,
8.200000000000001,1.638817327181458E-6,
8.25,1.6246493680780037E-6,
8.3,1.6106750300214398E-6,
8.35,1.596891697780884E-6,
8.4,1.583296804205243E-6,
8.450000000000001,1.5698878293310984E-6,
8.5,1.5566622995107357E-6,
8.55,1.543617786549901E-6,
